artistName,trackName,msPlayed
Tails,Ghosted,1.3731666666666666
D.Meletis,Curiosity Compass Gasharpoon Forsaken (From 'Limbus Company') - Epic Version,1.37275
CHPTR.,Burned,1.3707666666666667
Innersloth,Maiden Voyage (Original Game Soundtrack),1.3664666666666667
Johann Sebastian Bach,"Prelude & Fugue No. 3 in C-Sharp Major, BWV 848: Fugue No. 3 in C-Sharp Major, BWV 848",1.36145
Pixel Terror,Amnesia,1.3594333333333333
Lorenzo,Nique la BAC,1.3585666666666667
Gabríel Ólafs,Filma Solo,1.35345
Hallman,What to Do,1.3517833333333333
AdhesiveWombat,8 Bit Adventure,1.3516333333333332
Alder,Vice,1.3515333333333333
The Lorax Singers,"Let It Grow - From ""Dr. Seuss' The Lorax""",1.3501
Ogryzek,GLORY - Sped Up,1.3434
Nora En Pure,Aquatic,1.3418166666666667
LVTHER,Dots,1.3410166666666667
HYLO,I'm Here,1.3395166666666667
Michael Giacchino,Bundle of Joy,1.3390166666666667
Dynoro,In My Mind,1.3390166666666667
Conro,Midnight Lights,1.3292833333333334
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 5 in D Major. Allegro vivace",1.3263666666666667
Velee,Lucid Dreaming,1.3229833333333334
Champion,Stronger (Champion Remix),1.3228833333333334
Janusz Olejniczak,"Polonaise in G-Sharp Minor, WN 5",1.3188833333333334
Nu Aspect,Sweet Release,1.3080333333333334
Mindme,Let's Talk About Your Ex,1.30425
Oskar Merikanto,"Kesaillan idylli (Summer Night's Idyll), Op. 16, No. 2: Kesaillan idylli [Summer Night's Idyll] , Op. 16, No. 2 [arr. J. Panula]",1.3011166666666667
Jet Trouble,Though None Go,1.2995833333333333
Passenger 10,Landing in Halifax,1.2992
Nelsvn,History,1.2944166666666668
Georg Philipp Telemann,"Ouverture-Suite in D Minor, TWV 55:d2: VIII. Menuet II. Doucement",1.2928833333333334
Stephen Walking,Problems,1.2916666666666667
CG5,Children of the Machine,1.2873833333333333
Adam de la Halle,Le jeu de Robin et de Marion (The Play of Robin and Marion): Scene 1: Marion is happily minding her own business…Robins m'aime (Marion),1.2728333333333333
Jungeli,Bijou,1.2709666666666666
Martin Arteta,Past Lives,1.2696333333333334
Lost Sky,Fearless,1.2689
CRIST99,AMAR NA PRAIA - SLOWED,1.2641166666666668
Eric Carmen The Non Binary Sandman,BaBABOOEY,1.2641
Taylor Swift,Fortnight (feat. Post Malone),1.25665
D.Meletis,Burnout Vocals (From 'Forsaken') - Alt Version,1.25665
Hanumankind,Big Dawgs,1.2430333333333334
PXLWYSE,Eu Sento Gabu!,1.24235
Vicetone,Nothing Stopping Me,1.2403166666666667
Johann Sebastian Bach,"Ich bin vergnügt mit meinem Glücke, BWV 84: I. Aria ""Ich bin vergnügt mit meinem Glücke""",1.2394666666666667
Dada Life,Take Me Into Space,1.23875
Slushii,Dancing With Myself,1.2344333333333333
Bo Burnham,Microwave Popcorn,1.2302166666666667
Sineself,I Really Want to Stay at Your House,1.2258833333333334
Basixx,Let's Get Out,1.2254833333333333
Martin Garrix,Weightless,1.21815
Notaker,"Wake Up, You're Dreaming",1.1981
Jan Blomqvist,Elephant Shunned - Solee Remix,1.1973666666666667
JJD,Retrospective,1.1914
Unknown Brain,Looking For Nothing,1.1872333333333334
TRASHXRL,Deus do Olimpo,1.1834833333333334
MXZI,MONTAGEM TOMADA,1.1778333333333333
Hallman,The Moon is Rising,1.1774666666666667
Solven,"It's Not You, It’s Me",1.1724333333333334
k?d,Endless In Between,1.1713666666666667
Pegboard Nerds,Disconnected,1.1689833333333333
LSPLASH,Elevator Jam,1.1686
The Living Tombstone,Fight Til I'm Good Enough,1.1613833333333334
MOLIY,Shake It To The Max (FLY) - Remix,1.16125
The Living Tombstone,I Got No Time,1.1579333333333333
Facading,You And Me,1.15245
Dips And Daps,Grounded,1.14735
Hallman,Everytime I Fall,1.1454666666666666
sma$her,ESTA NOCHE,1.1450333333333333
David Guetta,Baby Don't Hurt Me,1.1401333333333334
Justin Timberlake,Rock Your Body,1.1391833333333334
NF,CAREFUL,1.1390666666666667
JVKE,pretty,1.1349333333333333
DEGrande,Always Remember Us This Way,1.1289
Crazy Frog,Cotton Eye Joe,1.1277
Gnarls Barkley,Crazy,1.1269333333333333
Xaia,Ride My Bike,1.1262666666666667
Diamond Eyes,Everything,1.12365
Jhung,ALWAYS THE END,1.1221333333333334
dvine,Lights Of Life,1.11925
Orbiter,Want You,1.1165
McQueen,Suck My Balls,1.1036333333333332
Johann Sebastian Bach,Toccata and Fugue in D minor,1.0986666666666667
STOMACH BOOK,FUKOUNA GIRL,1.0979666666666668
STOMACH BOOK,Paper Dolls,1.0944666666666667
Tobu,Higher,1.0937666666666668
DVRST,Close Eyes,1.0924833333333333
Coldplay,The Scientist,1.0902666666666667
Axollo,Dreams,1.0898166666666667
LOWBORN,Nostalgia,1.0889166666666668
"Grover Washington, Jr.",Just the Two of Us,1.0872833333333334
Foster The People,Pumped Up Kicks,1.0871166666666667
DEXTER KING,Heartless,1.0775166666666667
Half an Orange,Sunscreen - Bishu Remix,1.0744333333333334
Hallman,I Need More of You - Instrumental Version,1.0732833333333334
Daddy Yankee,Dura,1.0661666666666667
Bayanni,For Where?,1.0584166666666666
"Earth, Wind & Fire",September,1.0578333333333334
Penguin Piano,Drowning Love - Chasing Kou,1.0526166666666668
Dire Straits,Sultans Of Swing,1.0513
Unknown Brain,Oh Darling,1.04445
Ricchi E Poveri,Sarà perché ti amo,1.04075
El Chombo,Dame Tu Cosita (feat. Cutty Ranks),1.04025
Justin OH,She's A Killer,1.0383166666666668
Flux Vortex,To Hell,1.03595
OVSKY,Lucky Charm,1.0349166666666667
Innersloth,Seek,1.0286
International Orchestra,MG - Madagasikara - Ry Tanindraza Nay Malala ô - Hiram-pirenena,1.0147
ROHY NK,Velogno,1.0143166666666668
Bakermat,Baianá,1.0134333333333334
Dan Morrissey,Miles Away,1.0086166666666667
SXMPRA,COWBELL WARRIOR!,1.0062166666666668
Foreign Figures,Devil,1.0059833333333332
Leony,Remedy,1.0027166666666667
Léonin,Viderunt omnes... (2-part organum),1.0021166666666668
Razorspade,Last Resort,1.0017
SABAI,I Need Ya,0.9998333333333334
TrackTribe,Starcrasher,0.9946333333333334
Proppa,Don't Have Long,0.9905333333333334
Jack Shore,DAYS GO,0.9811666666666666
Duumu,Recovery,0.9779
James Hype,Waterfalls (feat. Sam Harper & Bobby Harvey),0.9741166666666666
Jul,Oh qu'elle est belle,0.9729
Lysander,Quiet Moments,0.9713666666666667
Lost Frequencies,Are You With Me,0.96705
Dom Dolla,Saving Up,0.9546666666666667
k?d,FLOW IN YOU,0.94775
Wurme,We're in Heaven,0.9465833333333333
Mord Fustang,Flower With No Name,0.9388333333333333
CHASHKAKEFIRA,MANDE MANDE,0.9294166666666667
David Guetta,Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Extended Mix,0.9278833333333333
Conditional,Somewhere New (Daxten Remix),0.9269333333333334
ATLXS,PASSO BEM SOLTO - Slowed,0.9251666666666667
Rotimi,Sip Slow,0.9239833333333334
Cartoon,Why We Lose,0.9140833333333334
JOYCA,Clash Assassins,0.91405
Leat'eq,Tokyo,0.91125
Lay Bankz,Tell Ur Girlfriend,0.9078166666666667
JKuch,Chimera,0.90315
Sia,Chandelier,0.90085
Elektronomia,Memory,0.8994
Throttle,Hit the Road Jack,0.8945666666666666
bo en,Every Day,0.8913833333333333
Uglyburger0,Thursday Theme,0.8904666666666666
ZeratoR,Ils m'ont tous saoulé,0.8881666666666667
Peter Plate,"Berlin, Berlin (feat. David Jakobs) (From ""Ku'damm 56: Das Musical"")",0.8871
Limbo,Airplane Mode,0.8864166666666666
Uglyburger0,Night Theme,0.8842166666666667
rhianne,Somewhere Only We Know,0.8793
Zerb,Mwaki,0.8706666666666667
Bruno Mars,The Lazy Song,0.8706166666666667
Gamma Skies,Fine on My Own,0.8700333333333333
DJ JBK,EU SOU U FUNKY BEAR,0.8642833333333333
Crazy Frog,Axel F,0.863
Half an Orange,Buzz Lightyear,0.8577
Bishu,Solid Ground,0.8552666666666666
Jazzos,Thick Of It 1950s,0.8540333333333333
where are you?,Spit It Out,0.8524666666666667
George Ezra,Green Green Grass,0.8497666666666667
Dion Timmer,Kibo,0.8471333333333333
fwd/slash,Aural Therapy,0.8465666666666667
Asake,MMS,0.8378666666666666
Lena Raine,Rubedo,0.8280666666666666
DJ Shahzad,Bring the Light - Extended,0.8266833333333333
TOKYOSLEEP,Phonk Para a Loucura,0.8250666666666666
Orbiter,Discovery,0.8194333333333333
will.i.am,I Like To Move It,0.8181
STOMACH BOOK,METANOIA,0.81425
Øneheart,snowfall,0.8128
Jartisto,Bundle of Joy,0.8119166666666666
Smaven,Tsy maintsy faombany,0.8063333333333333
Hollywood Principle,Solar Eclipses (Radio Edit),0.8045666666666667
Onevilage,Lonely,0.80425
CG5,I See a Dreamer,0.8010833333333334
Lucky Lorry,Bonamico,0.7848166666666667
Crazy Frog,A Ring Ding Ding Ding,0.7825
Astraye,Slipping Away,0.7755666666666666
Notaker,Too Smooth,0.7726166666666666
Eternxlkz,ENOUGH!,0.7716666666666666
Madeon,Hold Me Just Because,0.76315
Rednex,Cotton Eye Joe,0.7470333333333333
Scythermane,NUNCA MUDA? - Sped Up,0.7358666666666667
Regal Noise,Mistletoe Moon,0.7338666666666667
Squeezie,arrêtez,0.73335
DYGO,FUNK INFERNAL,0.7286833333333333
sapientdream,Past Lives,0.7251666666666666
Jungeli,C’est toi (Kk Yo),0.72445
Nakama,DIA DELÍCIA - Slowed,0.7241666666666666
Leony,Your Way,0.72265
Bad Computer,Your Spell,0.7223833333333334
Tyla,Truth or Dare,0.7200666666666666
Aiyo,Issues,0.71895
Lyn Lapid,Itsy Bitsy,0.71885
CLNGR,All in the Motion,0.7163666666666667
A Boogie Wit da Hoodie,Jungle,0.715
Afinity,Magnets,0.71115
dvine,Moments of Bliss,0.6999
Rod Stewart,I Don't Want to Talk About It - 1989 Version,0.6994
Stromae,Te Quiero,0.6965166666666667
Liv del Estal,à travers les buildings,0.6884666666666667
Stromae,L’enfer,0.6861666666666667
Phonk Killer,TOMA TOMA,0.6849833333333334
AVAION,Sleepless,0.6828166666666666
Haasy,Lovin U,0.6822
Loving Caliber,I'm Out Of My Mind,0.6666333333333333
MGD,chess 2 phut hon funk,0.6652333333333333
GIMS,J'me tire,0.66025
LOCKBOX,Atmosphere,0.65975
Atlas,Time Will Tell,0.6541166666666667
LONOWN,AVANGARD,0.6529666666666667
soupandreas,Sprite,0.6513333333333333
Victony,Outlaw,0.6490833333333333
firstclasslikealways,The Minecraft Villager,0.64755
Far Out,Tidal Wave,0.6473166666666667
Lost Frequencies,Crazy,0.6416333333333334
One Direction,Little Things,0.63815
Johann Sebastian Bach,"Overture (Suite) No. 2 in B Minor, BWV 1067: V. Polonaise - Double",0.6377833333333334
Dabin,Worlds Away,0.6357333333333334
Dama,Anamalao,0.6336
Johann Sebastian Bach,"Wachet auf, ruft uns die Stimme, Cantata BWV 140: IV. ""Zion hört die Wächter singen""",0.63005
Trivecta,Leave The Light On,0.6283833333333333
Throttle,For Me - VIP,0.6206666666666667
Sketchez,On Your Mind,0.61905
Auvic,High Affinity (feat. Pipo Fernandez),0.6180166666666667
Jmilton,Vem Vem - Slowed,0.6090833333333333
Seven Lions,Only Now (feat. Tyler Graves) - MitiS Remix,0.6089
smle,Fyl,0.60395
Wiguez,Pray Tonight,0.6031
D.Meletis,EVOLUTION - Living Legend LMS - Forsaken UST - John Doe Skin Theme (From 'Forsaken'),0.6006166666666667
Mullaha,For You Only - Original Mix,0.5987833333333333
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),0.5912
Innersloth,The Airship (Original Game Soundtrack),0.5905833333333333
Beyoncé,Halo,0.58665
Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 4 in C-Sharp Minor, BWV 849",0.5839166666666666
Sean Paul,No Lie,0.582
Laback,It's a Heartache - Summer Version,0.5806333333333333
SLUMBERJACK,Hide and Seek - Duumu Remix,0.575
Insan3lik3,Go Ballistic,0.5689166666666666
Hallmore,For a Lifetime,0.5678666666666666
beabadoobee,the perfect pair,0.5677166666666666
Eric Christian,La Valse au Clair de Lune,0.56585
Abandoned,Hallowed,0.5642333333333334
Kendrick Lamar,HUMBLE.,0.5603666666666667
ONY9RMX,What's Up? - Remix,0.5603666666666667
Zack Merci,Ray of Light,0.5588333333333333
Musical Neurosurgeon,"Sur nos monts, quand le soleil (pop-rock anthem, AI generated) - 2024 Special, P-Version",0.5584333333333333
Slushii,Pull Me Close,0.55805
Bad Computer,Voyage,0.5561166666666667
Tanger,:3,0.5557333333333333
Alan Walker,"Better Off (Alone, Pt. III)",0.5487
JVKE,Brand New Day,0.54705
Protostar,New Horizons,0.5433333333333333
Noisestorm,Leaving Now,0.5383
noturgf,It's Called: Freefall - Sped Up,0.5379333333333334
Oliver Tree,Miss You - Bonus Track,0.5375833333333333
Fonzi M,"Kamado Tanjiro no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Piano Solo]",0.5356
Wiguez,Love Me Better,0.5351166666666667
NUEKI,BLUE LOCK EKI,0.5311
Morii,Atlantis,0.5287333333333334
Primex,LOYALTY - Slowed,0.5287166666666666
Luke Muzzic,Timeless - Guitar Remix,0.5259166666666667
Ecchi.mp4,IN THIS DARKNESS,0.52375
Therapie TAXI,Salop(e),0.5149833333333333
Janji,Nostalgia,0.5140833333333333
Regina Spektor,Two Birds,0.5116
Abandoned,Out of the Grave,0.5095666666666666
OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,0.50735
Batterie Fanfare De La Garde Républicaine,Hymne National Suisse,0.5069666666666667
Ruger,Calculate Love,0.5047
Sevdaliza,Alibi (with Pabllo Vittar & Yseult),0.5034666666666666
Brand New,Jesus Christ,0.5031
Robert Kocinszky,Hghg,0.5026333333333334
AronChupa,I'm an Albatraoz,0.5019
SLANDER,When I'm With You (feat. neverwaves),0.5012166666666666
Auðura,Walking on Air,0.5008833333333333
-Prey,INFINITY FUNK,0.49806666666666666
sma$her,EGGSTREME DUCK PHONK,0.4973
Ceis,Mougou,0.49496666666666667
Jon Batiste,Drink Water (feat. Jon Bellion and Fireboy DML),0.4938
R. City,Locked Away (feat. Adam Levine),0.49193333333333333
Insan3lik3,Tremble,0.48413333333333336
trxndsetter,Wait they don't love you,0.4839
DJ易拉罐,forget卡点舞,0.48235
Crazy Frog,Whoomp! (There It Is),0.4822
Dyan Dxddy,CUTE DEPRESSED,0.4817666666666667
Fransis Derelle,Shapes,0.481
Hotel Ugly,Shut up My Moms Calling (Sped up),0.4801166666666667
jung jaeil,Sacrifice II,0.47908333333333336
Farruko,Pepas - Tiësto Remix,0.47608333333333336
George Frideric Handel,"Messiah, HWV 56, Pt. 2: No. 44, Chorus. Hallelujah, for the Lord God Omnipotent Reigneth",0.47526666666666667
Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,0.47435
Mc Livinho,Hoje Eu Vou Parar Na Gaiola,0.4716666666666667
Olamide,Want,0.4716666666666667
Justin OH,Don't Bring Me Down,0.4707
Kanine,Take Me Up,0.46825
Cafe Disko,Love Is War,0.46586666666666665
Lensko,Rebirth,0.46471666666666667
Haywyre,Tell Me - Notaker Remix,0.46408333333333335
MXZI,MONTAGEM TOMADA - Slowed,0.4634666666666667
DROELOE,Mundane Av.,0.45581666666666665
Laback,My Heart Will Go On,0.45548333333333335
Orlande de Lassus,Si du malheur,0.45493333333333336
Gremwave,Good Enough?,0.45475
Leonell Cassio,Lying We're Fine,0.45316666666666666
Hallman,Some Dreams Are Meant to Be Broken - Instrumental Version,0.4527833333333333
bxkq,TE CONOCÍ - Super Slowed,0.4470166666666667
A_A_RonHD,Dead Body Reported [Among Us] - Remix,0.4433666666666667
Mechagnome,Saturation,0.4432333333333333
Uglyburger0,Friday Theme - Crunchy,0.44285
Drugdealer,Pictures of You,0.4427333333333333
Duumu,Illuminate,0.43915
Pesničky pre deti band,Ženilo sa motovidlo,0.43851666666666667
Lil Skies,I,0.43733333333333335
Kesha,TiK ToK,0.43696666666666667
Wild Cards,Lost Time,0.43625
PLEEG,Voyage,0.43575
Rootkit,Taking Me Higher,0.43506666666666666
Mariah Carey,All I Want for Christmas Is You,0.43128333333333335
Felon,Fine Lines,0.43061666666666665
GAYLE,abcdefu,0.42993333333333333
Alien,Demain,0.42865
ILLIT,Magnetic,0.4282666666666667
BadBoyHalo,MUFFIN,0.4278
DR MØB,Ainsi Bas La Vida Funk,0.4275
MKTO,Classic,0.4266666666666667
Tokyo Machine,Last Summer - AirJordy Remix,0.4237666666666667
Lulu Helensworth,A quiet dawn,0.4231
Frédéric Chopin,"Polonaise-Fantaisie, Op. 61: Polonaise-fantaisie, Op. 61",0.4224
BLAEKER,Call My Name (Killrude Remix) - Instrumental Version,0.4216
BOSKY,BEGGING AND BEGGING,0.42033333333333334
JJD,Adventure,0.4191166666666667
CG5,You Have Been Distracted,0.4177666666666667
Parannoul,Beautiful World,0.41408333333333336
Arcade Player,"First Contact (From ""Rhythm Heaven Megamix"")",0.41368333333333335
Flux Vortex,Not Your Baby,0.4123
Jensation,Delicious,0.4116
Gilbert Montagné,On va s'aimer,0.41141666666666665
Catiso,Vibing Emotion,0.4111666666666667
Hallmore,Strobe Lights,0.41026666666666667
NTO,Time,0.40905
Crazy Frog,Intro,0.4086666666666667
DJ Meek,De Menino Virou Little Hair,0.40853333333333336
VaporVice,Hai Phút Hơn,0.40745
Maretu,Dokuhaku,0.40673333333333334
Lil Big Stack,Skibidi Toilet,0.40568333333333334
Dolphin Smiling,"Show Yourself (From ""Among Us"")",0.40491666666666665
Velee,Body Of Water,0.40428333333333333
KeBlack,Boucan,0.4041666666666667
Trivecta,Make It Better,0.40285
Trois Cafés Gourmands,À nos souvenirs,0.40253333333333335
Porter Robinson,Look at the Sky,0.4013333333333333
NateWantsToBattle,Monster Inside,0.4006
Eternxlkz,TOKYO DRIFT FUNK,0.39953333333333335
ptasinski,life force,0.39853333333333335
NF,Let You Down,0.39816666666666667
Snareskin,Swiggity,0.3965166666666667
Aiyo,Crevasse,0.3925666666666667
Calvin Harris,Feel So Close - Radio Edit,0.38866666666666666
Launch13,EL ACABADO FUNK,0.3885
Stellar,Blur,0.38675
LeGrand,Decompose,0.3852
Japhyre,Midnight,0.38515
Calum Bowen,Free Money,0.38506666666666667
Camila Cabello,Havana (feat. Young Thug),0.38416666666666666
Tsu Nami,eye2eye - Jai Wolf Remix,0.3819
Rogue,Rattlesnake,0.3811833333333333
Alex Skrindo,Speedhunter,0.37475
Tony Romera,My Mind,0.37033333333333335
Erik Satie,Gymnopédie No. 1,0.36891666666666667
Johann Sebastian Bach,"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",0.3675
Katja Werker,Dir gehört mein Herz für immer - Live,0.3662166666666667
Tim Beeren,No Pressure,0.3652166666666667
DJ FKU,DELTA,0.3637666666666667
AK AUSSERKONTROLLE,Berlin,0.36373333333333335
mommygrant,Nomi XD - BLAH! x Salesman - Slowed + Reverb,0.3615833333333333
Nomi XD,BLAH! 2,0.36088333333333333
ByAstral,Let's Go Gambling,0.35946666666666666
Fatal Bazooka,"Ce matin va être une pure soirée (feat. Big Ali, PZK, Dogg SoSo, Chris Prolls)",0.35873333333333335
Black Eyed Peas,DON'T YOU WORRY,0.3580333333333333
jung jaeil,Let Me Be a Part of the Game,0.3571666666666667
Matt Simons,Catch & Release - Deepend Remix,0.3559
Jack Johnson,Upside Down,0.35525
Syd Matters,To All of You,0.35483333333333333
Swedish House Mafia,Lioness,0.3544833333333333
Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.3537666666666667
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.3521666666666667
waykap,Summer of Our Lives,0.35185
Charles-Marie Widor,"Cinquième Symphonie, Op. 42, 1: V. Toccata",0.35035
Vicetone,Animal,0.3502166666666667
PRAANA,Insight,0.34941666666666665
Shania Twain,Man! I Feel Like A Woman!,0.34751666666666664
SadBois,Happier Now,0.3438
JT Music,Join Us for a Bite,0.3428833333333333
Pérotin,Viderunt omnes,0.34241666666666665
Jason Derulo,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",0.3397833333333333
Pixel Terror,Collapse,0.33941666666666664
Naima,Du willst mehr,0.3346
Env,Pneumatic Tokyo,0.33436666666666665
Victor Thompson,THIS YEAR (Blessings) - Speed Up,0.33421666666666666
Zack Merci,Kadak,0.33281666666666665
0to8,in ohio,0.33235
Steve Lacy,Dark Red,0.33203333333333335
Beboite,DEUX BEAUX-FRÈRES,0.33071666666666666
Nicolas Binder,Berlin,0.33066666666666666
MADZI,A&B,0.3277833333333333
succducc,azure,0.3274
Fireboy DML,Peru - R3HAB Remix,0.3237333333333333
David Win,USE YOUR LOVE.,0.32326666666666665
Bankai,Timeless - Guitar,0.32315
Summer Was Fun,Frozen in Time,0.3221333333333333
Raccy,Activated,0.32166666666666666
Yb Wasg'ood,LUNA BALA,0.31993333333333335
LDRR,Mangos - Slowed,0.3167833333333333
Zack Gray,What It Used To Be,0.3157
SVMP,Rooftop,0.31498333333333334
Duolingo,Owl on the Prowl (Duo's Always Watching You),0.31466666666666665
Eminem,Mockingbird,0.3142333333333333
Flux Vortex,Before It Went Down,0.31421666666666664
Johann Sebastian Bach,"Jesu, meine Freude, BWV 227: I. Choral ""Jesu, meine Freude""",0.31395
TWINSICK,Chase The Sunlight,0.31346666666666667
Arno,Putain putain - Remix,0.3132333333333333
Aqua,Barbie Girl,0.3132
Primex,NEON! - Slowed,0.31278333333333336
Leah Culver,Call My Name,0.3118166666666667
Bemax,YAMETE KUDASAI ULTRAFUNK,0.31153333333333333
oco.,Virtual Bloom,0.31133333333333335
Shakira,Loca (feat. El Cata),0.3111
Gabzy,Don't Play With Me,0.3110833333333333
NERO,Promises,0.30896666666666667
Baq5,Wrapped Up - Original Mix,0.30765
Rod Stewart,I Don't Want to Talk About It,0.3075333333333333
Gabriel Fauré,"« Dolly », 6 pièces pour piano à 4 mains, Op. 56: Berceuse",0.30535
Rod Stewart,I Don't Want to Talk About It - 2008 Remaster,0.304
yetep,All I Want Is You,0.30183333333333334
SLANDER,Love Is Gone - Acoustic,0.3012666666666667
Parry Gripp,Raining Tacos,0.3000833333333333
スイートバレット,BABY!,0.29985
yung kai,blue,0.2984
RODZILLA,Trigger Digger Skibidi Ni FUNK,0.2983
Scott Buckley,Pigstep,0.29368333333333335
TrashAssMusic,NIGGA,0.29288333333333333
Falst,Want U,0.29225
Collen,Killed My Heart,0.29218333333333335
LOCKBOX,Whiskey Nights,0.2888
Kovan,Summer Of Love,0.28701666666666664
GAMPER & DADONI,Creep,0.2869333333333333
Saint Clue,Come Alive,0.28636666666666666
Maazel,Memories,0.2851
silvershore,hope (Tritonia 511),0.2825
Vicetone,Nostalgia,0.2805666666666667
Jul,Il pleut des balles,0.27946666666666664
Deanz,A Little Bit More,0.27891666666666665
DESERT STAR,Empty Sky,0.27795
Tears For Fears,Everybody Wants To Rule The World,0.2779
Ed Sheeran,Happier,0.27753333333333335
P C III,The Rise and Fall of Bossanova Section IV,0.27746666666666664
Scythermane,BUFÓN!,0.2773333333333333
KEPIK,Prism Heart,0.2757
Rebecca Black,TRUST!,0.27476666666666666
GameTunes,Oh No!,0.27268333333333333
Deanz,Hold You,0.2726
KATSEYE,Debut,0.2712
BUNT.,Something Real,0.27013333333333334
Sayfalse,LOS VOLTAJE - Slowed,0.2696
Hush,Waterval,0.26595
Eric Carmen The Non Binary Sandman,GOOF3D,0.26586666666666664
Billie Eilish,hotline (edit),0.26575
NF,LET EM PRAY,0.26295
The Living Tombstone,Die In a Fire (feat. EileMonty & Orko),0.26271666666666665
spellcasting,party at club bug!,0.26045
Craig Reever,Pullin' Me In,0.2569666666666667
David Guetta,Man In Finance (with David Guetta),0.2562833333333333
Kungs,All Night Long - Oden & Fatzo Remix,0.2557333333333333
OVSKY,Wait,0.25561666666666666
Dominic Fike,Babydoll,0.25511666666666666
Soha,Mil pasos (feat. Antoine Essertier),0.2523166666666667
Peter Schilling,Major Tom (Völlig losgelöst) - 2022 Remaster,0.2513666666666667
Shakira,Hips Don't Lie (feat. Wyclef Jean),0.25035
Rick Astley,Never Gonna Give You Up,0.24816666666666667
SABAI,Me + You - 32Stitches Remix,0.24651666666666666
adore,did i tell u that i miss u,0.24501666666666666
Zerevo,Take Me Higher,0.2442
Maleek Berry,Been Calling,0.24418333333333334
Killrude,Walking Soldier,0.24311666666666668
NECROLX,Esse Baile,0.24263333333333334
Wande Coal,3 Square Meal,0.24173333333333333
Syzz,Gimme Gimme Gimme (a man after midnight),0.24121666666666666
Eminem,Stan,0.24106666666666668
Yb Wasg'ood,LUNA BALA - Slowed,0.24038333333333334
Conro,Just Like You,0.23993333333333333
jung jaeil,Uh…,0.23915
TheFatRat,Unity,0.23856666666666668
Le Rat,Toxic Love,0.23838333333333334
MayTree,Squid Game - acapella,0.23836666666666667
Pierre de la Rue,Myn hert altyt heeft verlanghen I,0.23825
Enrique Granados,Goyescas (Suite): 3. El Fandango del Candil,0.23801666666666665
Jhay Rivas,SAFE WITH ME (SECRETOS),0.238
The Living Tombstone,Cats,0.23785
OddKidOut,MOON WALK,0.23761666666666667
Joya Marleen,Nightmare,0.2372
Gorillaz,Feel Good Inc.,0.23655
Haywyre,With You - Prismo Remix,0.23573333333333332
Nick Ledesma,Surrender,0.23373333333333332
Creepa,Up,0.23296666666666666
Johnny Chay,NOTHING BUT MINE,0.23236666666666667
LandBreaker,City Of Ghosts - Remix,0.23083333333333333
Mative,Amber Skies,0.23075
LSPLASH,Here I Come,0.23025
Young Jonn,Stronger,0.22808333333333333
Babyboy AV,No Dey Form,0.22576666666666667
Kirby HateBerry,Go Fast,0.2257
XXXTENTACION,Revenge,0.22558333333333333
Joya Marleen,Softly Speaking,0.22366666666666668
Vindata,6 ft.,0.22058333333333333
Joya Marleen,It's Been a While,0.2194
Helsloot,Never Leave,0.21866666666666668
Luisa Marion,The Kite,0.21865
Bruno Mars,Locked out of Heaven,0.21616666666666667
Alex LeMirage,Kratos (A Little Closer),0.21593333333333334
BLACKPINK,JUMP,0.2157
Stonebank,Ripped To Pieces,0.21401666666666666
Never Forget Me,Timely,0.21386666666666668
Ceen,Rainbow Grayscale,0.21271666666666667
Duolingo,Korean or Get Eaten,0.21086666666666667
DJ FKU,MTG - VINGANÇA,0.21048333333333333
Billy Joel,Allentown,0.20728333333333335
Janusz Olejniczak,"Polonaise in B-Flat Major, WN 1",0.20355
Lost Sky,Walk Away,0.20278333333333334
David Guetta,Your Love,0.20238333333333333
ID,A State of Trance ID #002 (ASOT 1233),0.202
melvitto,Gentility,0.20198333333333332
ANDROMEDA,MONTAGEM COMA,0.19873333333333335
Hylna,GRINDING YOUR DICK ON SATAN'S FAT TITS,0.19813333333333333
Lost Sky,Dreams pt. II - Slowed,0.19775
Zack Merci,No Dayz Off,0.19775
AZURE,Sweet crush,0.19751666666666667
Squiid,Under The Stars,0.1973
OVSKY,See You,0.19696666666666668
Abstrakt,Nobody Else,0.19675
Dobré,It's The Night,0.19626666666666667
Frédéric Chopin,Nocturne Op. 9 No. 2,0.19376666666666667
Ceen,Saw You with Another,0.192
Jackie-O,Show Yourself (Among Us),0.19195
Tape Machines,Illuminated Window,0.19178333333333333
SABAI,Daydream,0.19051666666666667
Asake,Omo Ope (feat. Olamide),0.19
Die Bibel,"Psalm, Vers 1-3",0.1895
Ludovico Einaudi,Experience,0.18773333333333334
Tomatow,The Wailing,0.1873
Hans Zimmer,Cornfield Chase,0.18701666666666666
